,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
7675,2023,SE,FT,Applied Scientist,222200.0,USD,222200.0,US,0.0,US,L
7676,2023,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0.0,US,L
7677,2023,MI,FT,Data Analyst,55000.0,USD,55000.0,US,0.0,US,M
7678,2023,MI,FT,Data Analyst,49000.0,USD,49000.0,US,0.0,US,M
7679,2023,SE,FT,Data Engineer,135000.0,USD,135000.0,US,100.0,US,M
7680,2023,SE,FT,Data Engineer,110000.0,USD,110000.0,US,100.0,US,M
7681,2023,SE,FT,Data Engineer,200000.0,USD,200000.0,US,100.0,US,M
7682,2023,SE,FT,Data Engineer,180000.0,USD,180000.0,US,100.0,US,M
7683,2023,EX,FT,Director of Data Science,200000.0,GBP,246080.0,GB,100.0,GB,M
7684,2023,EX,FT,Director of Data Science,150000.0,GBP,184560.0,GB,100.0,GB,M
7685,2023,SE,FT,Data Scientist,168000.0,USD,168000.0,US,100.0,US,M
7686,2023,SE,FT,Data Scientist,130000.0,USD,130000.0,US,100.0,US,M
7687,2023,EN,FT,Data Scientist,105000.0,USD,105000.0,US,0.0,US,M
7688,2023,EN,FT,Data Scientist,70000.0,USD,70000.0,US,0.0,US,M
7689,2023,SE,FT,Data Analyst,105000.0,USD,105000.0,US,100.0,US,M
7690,2023,SE,FT,Data Analyst,100000.0,USD,100000.0,US,100.0,US,M
7691,2023,SE,FT,Data Engineer,243000.0,USD,243000.0,CA,0.0,CA,M
7692,2023,SE,FT,Data Engineer,152000.0,USD,152000.0,CA,0.0,CA,M
7693,2023,SE,FT,BI Developer,167500.0,USD,167500.0,US,0.0,US,M
7694,2023,SE,FT,BI Developer,106500.0,USD,106500.0,US,0.0,US,M
7695,2023,SE,FT,Business Data Analyst,65000.0,GBP,79976.0,ES,100.0,GI,L
7696,2023,SE,FT,Business Intelligence Analyst,115600.0,USD,115600.0,US,0.0,US,M
7697,2023,SE,FT,Business Intelligence Analyst,79700.0,USD,79700.0,US,0.0,US,M
7698,2023,EN,FT,Applied Scientist,281700.0,USD,281700.0,US,0.0,US,M
7699,2023,EN,FT,Applied Scientist,141100.0,USD,141100.0,US,0.0,US,M
7700,2023,SE,FT,Data Specialist,173100.0,USD,173100.0,US,0.0,US,M
7701,2023,SE,FT,Data Specialist,86900.0,USD,86900.0,US,0.0,US,M
7702,2023,MI,FT,Machine Learning Engineer,258700.0,USD,258700.0,US,0.0,US,M
7703,2023,MI,FT,Machine Learning Engineer,133800.0,USD,133800.0,US,0.0,US,M
7704,2023,MI,FT,Data Analyst,120000.0,USD,120000.0,US,0.0,US,M
7705,2023,MI,FT,Data Analyst,85000.0,USD,85000.0,US,0.0,US,M
7706,2023,MI,FT,Machine Learning Engineer,225300.0,USD,225300.0,US,0.0,US,M
7707,2023,MI,FT,Machine Learning Engineer,197400.0,USD,197400.0,US,0.0,US,M
7708,2023,SE,FT,Data Analyst,157000.0,USD,157000.0,US,100.0,US,M
7709,2023,SE,FT,Data Analyst,125000.0,USD,125000.0,US,100.0,US,M
7710,2023,SE,FT,Data Scientist,208000.0,USD,208000.0,US,0.0,US,M
7711,2023,SE,FT,Data Scientist,134000.0,USD,134000.0,US,0.0,US,M
7712,2023,MI,FT,Data Engineer,140000.0,USD,140000.0,US,0.0,US,M
7713,2023,MI,FT,Data Engineer,65000.0,USD,65000.0,US,0.0,US,M
7714,2023,SE,FT,Data Scientist,258700.0,USD,258700.0,US,0.0,US,M
7715,2023,SE,FT,Data Scientist,160000.0,USD,160000.0,US,0.0,US,M
7716,2023,SE,FT,Data Scientist,258700.0,USD,258700.0,US,0.0,US,M
7717,2023,SE,FT,Data Scientist,188200.0,USD,188200.0,US,0.0,US,M
7718,2023,MI,FT,Data Engineer,40000.0,GBP,49216.0,GB,0.0,GB,M
7719,2023,MI,FT,Data Engineer,40000.0,GBP,49216.0,GB,0.0,GB,M
7720,2023,MI,FT,Data Engineer,110000.0,USD,110000.0,US,0.0,US,M
7721,2023,MI,FT,Data Engineer,73400.0,USD,73400.0,US,0.0,US,M
7722,2023,SE,FT,Data Engineer,183414.0,USD,183414.0,US,0.0,US,M
7723,2023,SE,FT,Data Engineer,183414.0,USD,183414.0,US,0.0,US,M
7724,2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,0.0,US,M
7725,2023,SE,FT,Data Engineer,97200.0,USD,97200.0,US,0.0,US,M
7726,2023,SE,FT,Machine Learning Engineer,299000.0,USD,299000.0,US,0.0,US,M
7727,2023,SE,FT,Machine Learning Engineer,187000.0,USD,187000.0,US,0.0,US,M
7728,2023,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0.0,US,M
7729,2023,SE,FT,Machine Learning Engineer,66000.0,USD,66000.0,US,0.0,US,M
7730,2023,SE,FT,Machine Learning Engineer,190000.0,USD,190000.0,US,100.0,US,M
7731,2023,SE,FT,Machine Learning Engineer,140000.0,USD,140000.0,US,100.0,US,M
7732,2023,MI,FT,Data Engineer,170200.0,USD,170200.0,US,0.0,US,M
7733,2023,MI,FT,Data Engineer,83900.0,USD,83900.0,US,0.0,US,M
7734,2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,100.0,US,M
7735,2023,SE,FT,Data Engineer,101570.0,USD,101570.0,US,100.0,US,M
7736,2023,SE,FT,Data Analyst,177000.0,USD,177000.0,US,100.0,US,M
7737,2023,SE,FT,Data Analyst,118000.0,USD,118000.0,US,100.0,US,M
7738,2023,SE,FT,Machine Learning Engineer,234500.0,USD,234500.0,US,0.0,US,M
7739,2023,SE,FT,Machine Learning Engineer,127000.0,USD,127000.0,US,0.0,US,M
7740,2023,SE,FT,ML Engineer,170000.0,AUD,114979.0,AU,100.0,AU,L
7741,2023,SE,FT,Data Scientist,287500.0,USD,287500.0,US,0.0,US,M
7742,2023,SE,FT,Data Scientist,168000.0,USD,168000.0,US,0.0,US,M
7743,2023,SE,FT,Data Engineer,155000.0,USD,155000.0,US,0.0,US,M
7744,2023,SE,FT,Data Engineer,140000.0,USD,140000.0,US,0.0,US,M
7745,2023,EX,FT,Data Lead,230000.0,USD,230000.0,US,0.0,US,M
7746,2023,EX,FT,Data Lead,180000.0,USD,180000.0,US,0.0,US,M
7747,2023,SE,FT,Data Scientist,153000.0,USD,153000.0,US,0.0,US,M
7748,2023,SE,FT,Data Scientist,136000.0,USD,136000.0,US,0.0,US,M
7749,2023,SE,FT,Data Analyst,93918.0,USD,93918.0,US,0.0,US,M
7750,2023,SE,FT,Data Analyst,51962.0,USD,51962.0,US,0.0,US,M
7751,2023,SE,FT,Machine Learning Engineer,254000.0,USD,254000.0,US,0.0,US,M
7752,2023,SE,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,0.0,US,M
7753,2023,SE,FT,Data Engineer,214500.0,USD,214500.0,US,0.0,US,M
7754,2023,SE,FT,Data Engineer,134500.0,USD,134500.0,US,0.0,US,M
7755,2023,SE,FT,Data Scientist,136000.0,USD,136000.0,US,100.0,US,M
7756,2023,SE,FT,Data Scientist,104000.0,USD,104000.0,US,100.0,US,M
7757,2023,MI,FT,Data Analyst,110000.0,USD,110000.0,US,100.0,US,M
7758,2023,MI,FT,Data Analyst,90000.0,USD,90000.0,US,100.0,US,M
7759,2023,SE,FT,Data Engineer,145000.0,USD,145000.0,US,0.0,US,M
7760,2023,SE,FT,Data Engineer,115000.0,USD,115000.0,US,0.0,US,M
7761,2023,MI,FT,Data Scientist,143000.0,USD,143000.0,US,100.0,US,M
7762,2023,MI,FT,Data Scientist,117000.0,USD,117000.0,US,100.0,US,M
7763,2023,SE,FT,Applied Scientist,216000.0,USD,216000.0,US,100.0,US,M
7764,2023,SE,FT,Applied Scientist,184000.0,USD,184000.0,US,100.0,US,M
7765,2023,SE,FT,Machine Learning Engineer,324000.0,USD,324000.0,US,0.0,US,M
7766,2023,SE,FT,Machine Learning Engineer,159000.0,USD,159000.0,US,0.0,US,M
7767,2023,SE,FT,Data Scientist,130000.0,USD,130000.0,US,100.0,US,M
7768,2023,SE,FT,Data Scientist,110000.0,USD,110000.0,US,100.0,US,M
7769,2023,MI,FT,Data Scientist,60000.0,GBP,73824.0,GB,0.0,GB,M
7770,2023,MI,FT,Data Scientist,45000.0,GBP,55368.0,GB,0.0,GB,M
7771,2023,SE,FT,Research Engineer,370000.0,USD,148177.3937843714,US,0.0,US,M
7772,2023,SE,FT,Research Engineer,200000.0,USD,200000.0,US,0.0,US,M
7773,2023,SE,FT,Data Scientist,275300.0,USD,275300.0,US,100.0,US,M
7774,2023,SE,FT,Data Scientist,183500.0,USD,183500.0,US,100.0,US,M
7775,2023,SE,FT,Applied Scientist,230000.0,USD,230000.0,US,100.0,US,M
7776,2023,SE,FT,Applied Scientist,196000.0,USD,196000.0,US,100.0,US,M
7777,2023,SE,FT,Machine Learning Engineer,253000.0,USD,253000.0,US,100.0,US,M
7778,2023,SE,FT,Machine Learning Engineer,172040.0,USD,172040.0,US,100.0,US,M
7779,2023,SE,FT,Data Engineer,234000.0,USD,234000.0,US,100.0,US,M
7780,2023,SE,FT,Data Engineer,178000.0,USD,178000.0,US,100.0,US,M
7781,2023,SE,FT,Data Scientist,164000.0,USD,164000.0,US,100.0,US,M
7782,2023,SE,FT,Data Scientist,130000.0,USD,130000.0,US,100.0,US,M
7783,2023,MI,FT,Business Intelligence Specialist,109238.0,USD,109238.0,US,0.0,US,M
7784,2023,MI,FT,Business Intelligence Specialist,68274.0,USD,68274.0,US,0.0,US,M
7785,2023,MI,FT,Data Engineer,53000.0,EUR,57223.0,FR,100.0,FR,M
7786,2023,MI,FT,Data Engineer,48000.0,EUR,51824.0,FR,100.0,FR,M
7787,2023,EN,FT,Data Analyst,80800.0,USD,80800.0,US,0.0,US,M
7788,2023,EN,FT,Data Analyst,53800.0,USD,53800.0,US,0.0,US,M
7789,2023,SE,FT,Data Engineer,258900.0,USD,258900.0,US,100.0,US,M
7790,2023,SE,FT,Data Engineer,176080.0,USD,176080.0,US,100.0,US,M
7791,2023,MI,FT,Data Engineer,57500.0,GBP,70748.0,GB,0.0,GB,M
7792,2023,MI,FT,Data Engineer,54500.0,GBP,67056.0,GB,0.0,GB,M
7793,2023,MI,FT,Business Intelligence Analyst,120000.0,USD,120000.0,US,100.0,US,M
7794,2023,MI,FT,Business Intelligence Analyst,110000.0,USD,110000.0,US,100.0,US,M
7795,2023,SE,FT,Machine Learning Engineer,309000.0,USD,309000.0,US,0.0,US,M
7796,2023,SE,FT,Machine Learning Engineer,142000.0,USD,142000.0,US,0.0,US,M
7797,2023,SE,FT,Data Scientist,201650.0,USD,201650.0,US,0.0,US,M
7798,2023,SE,FT,Data Scientist,124600.0,USD,124600.0,US,0.0,US,M
7799,2023,MI,FT,Data Quality Analyst,65000.0,USD,65000.0,US,100.0,US,M
7800,2023,MI,FT,Data Quality Analyst,60000.0,USD,60000.0,US,100.0,US,M
7801,2023,SE,FT,Data Engineer,132100.0,USD,132100.0,US,0.0,US,M
7802,2023,SE,FT,Data Engineer,68400.0,USD,68400.0,US,0.0,US,M
7803,2023,SE,FT,Data Analyst,145000.0,USD,145000.0,US,0.0,US,M
7804,2023,SE,FT,Data Analyst,110000.0,USD,110000.0,US,0.0,US,M
7805,2023,SE,FT,Business Intelligence Engineer,160000.0,USD,160000.0,US,100.0,US,M
7806,2023,SE,FT,Business Intelligence Engineer,140000.0,USD,140000.0,US,100.0,US,M
7807,2023,MI,FT,Data Analyst,87500.0,USD,87500.0,US,100.0,US,M
7808,2023,MI,FT,Data Analyst,62500.0,USD,62500.0,US,100.0,US,M
7809,2023,SE,FT,Data Analyst,142000.0,USD,142000.0,US,0.0,US,M
7810,2023,SE,FT,Data Analyst,128000.0,USD,128000.0,US,0.0,US,M
7811,2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0.0,US,M
7812,2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,0.0,US,M
7813,2023,SE,FT,Data Scientist,155000.0,USD,155000.0,US,0.0,US,M
7814,2023,SE,FT,Data Scientist,139500.0,USD,139500.0,US,0.0,US,M
7815,2023,SE,FT,Business Intelligence Engineer,202800.0,USD,202800.0,US,0.0,US,L
7816,2023,SE,FT,Business Intelligence Engineer,104300.0,USD,104300.0,US,0.0,US,L
7817,2023,SE,FT,Machine Learning Engineer,221000.0,USD,221000.0,US,0.0,US,M
7818,2023,SE,FT,Machine Learning Engineer,129000.0,USD,129000.0,US,0.0,US,M
7819,2023,SE,FT,Data Engineer,259000.0,USD,259000.0,US,0.0,US,M
7820,2023,SE,FT,Data Engineer,138750.0,USD,138750.0,US,0.0,US,M
7821,2023,SE,FT,Data Scientist,120000.0,USD,120000.0,US,0.0,US,M
7822,2023,SE,FT,Data Scientist,100000.0,USD,100000.0,US,0.0,US,M
7823,2023,SE,FT,Research Engineer,155000.0,USD,155000.0,US,0.0,US,M
7824,2023,SE,FT,Research Engineer,130000.0,USD,130000.0,US,0.0,US,M
7825,2023,SE,FT,Data Engineer,247300.0,USD,247300.0,US,0.0,US,M
7826,2023,SE,FT,Data Engineer,139700.0,USD,139700.0,US,0.0,US,M
7827,2023,SE,FT,Applied Scientist,215000.0,USD,215000.0,US,0.0,US,M
7828,2023,SE,FT,Applied Scientist,182750.0,USD,182750.0,US,0.0,US,M
7829,2023,SE,FT,Research Scientist,248100.0,USD,248100.0,US,0.0,US,M
7830,2023,SE,FT,Research Scientist,145900.0,USD,145900.0,US,0.0,US,M
7831,2023,SE,FT,Data Scientist,207000.0,USD,207000.0,US,100.0,US,M
7832,2023,SE,FT,Data Scientist,141000.0,USD,141000.0,US,100.0,US,M
7833,2023,MI,FT,Data Scientist,90000.0,USD,90000.0,US,0.0,US,M
7834,2023,MI,FT,Data Scientist,55000.0,USD,55000.0,US,0.0,US,M
7835,2023,SE,FT,Data Engineer,247300.0,USD,247300.0,US,0.0,US,M
7836,2023,SE,FT,Data Engineer,139700.0,USD,139700.0,US,0.0,US,M
7837,2023,EN,FT,Machine Learning Engineer,36000.0,USD,36000.0,UG,100.0,US,M
7838,2023,MI,FT,Research Engineer,300000.0,USD,300000.0,US,0.0,US,M
7839,2023,MI,FT,Research Engineer,100000.0,USD,100000.0,US,0.0,US,M
7840,2023,MI,FT,Research Engineer,300000.0,USD,300000.0,US,0.0,US,M
7841,2023,MI,FT,Research Engineer,100000.0,USD,100000.0,US,0.0,US,M
7842,2023,MI,FT,Data Analyst,116700.0,USD,116700.0,US,0.0,US,M
7843,2023,MI,FT,Data Analyst,93400.0,USD,93400.0,US,0.0,US,M
7844,2023,EN,FT,Data Analyst,80000.0,USD,80000.0,US,0.0,US,M
7845,2023,EN,FT,Data Analyst,50000.0,USD,50000.0,US,0.0,US,M
7846,2023,MI,FT,Applied Scientist,179000.0,USD,179000.0,US,0.0,US,M
7847,2023,MI,FT,Applied Scientist,176490.0,USD,176490.0,US,0.0,US,M
7848,2023,SE,FT,Data Scientist,195000.0,USD,195000.0,US,0.0,US,M
7849,2023,SE,FT,Data Scientist,143750.0,USD,143750.0,US,0.0,US,M
7850,2023,MI,FT,Data Scientist,180000.0,USD,180000.0,US,0.0,US,M
7851,2023,MI,FT,Data Scientist,162000.0,USD,162000.0,US,0.0,US,M
7852,2023,SE,FT,Data Scientist,199000.0,USD,199000.0,US,0.0,US,M
7853,2023,SE,FT,Data Scientist,196760.0,USD,196760.0,US,0.0,US,M
7854,2023,SE,FT,Machine Learning Engineer,90000.0,USD,90000.0,CO,0.0,CO,M
7855,2023,SE,FT,Machine Learning Engineer,70000.0,USD,70000.0,CO,0.0,CO,M
7856,2023,SE,FT,ML Engineer,324000.0,USD,324000.0,US,0.0,US,M
7857,2023,SE,FT,ML Engineer,159000.0,USD,159000.0,US,0.0,US,M
7858,2023,SE,FT,Data Engineer,222000.0,USD,222000.0,US,0.0,US,M
7859,2023,SE,FT,Data Engineer,159000.0,USD,159000.0,US,0.0,US,M
7860,2023,SE,FT,Data Analyst,175000.0,USD,175000.0,US,100.0,US,M
7861,2023,SE,FT,Data Analyst,150000.0,USD,150000.0,US,100.0,US,M
7862,2023,EN,FT,AI Developer,50000.0,USD,50000.0,UA,100.0,UA,M
7863,2023,SE,FT,Machine Learning Engineer,65000.0,EUR,70179.0,IT,100.0,US,L
7864,2023,MI,FT,BI Developer,110000.0,USD,110000.0,US,0.0,US,M
7865,2023,MI,FT,BI Developer,75000.0,USD,75000.0,US,0.0,US,M
7866,2023,MI,FT,Data Analyst,43000.0,EUR,46426.0,SI,0.0,SI,M
7867,2023,MI,FT,Data Analyst,36000.0,EUR,38868.0,SI,0.0,SI,M
7868,2023,SE,FT,Machine Learning Engineer,220000.0,USD,220000.0,US,0.0,US,M
7869,2023,SE,FT,Machine Learning Engineer,80000.0,USD,80000.0,US,0.0,US,M
7870,2023,MI,FT,Data Engineer,167500.0,USD,167500.0,US,0.0,US,M
7871,2023,MI,FT,Data Engineer,106500.0,USD,106500.0,US,0.0,US,M
7872,2023,MI,FT,Research Scientist,150000.0,USD,150000.0,US,0.0,US,M
7873,2023,MI,FT,Research Scientist,130000.0,USD,130000.0,US,0.0,US,M
7874,2023,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100.0,US,M
7875,2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,100.0,US,M
7876,2023,SE,FT,Data Analyst,126500.0,USD,126500.0,US,100.0,US,M
7877,2023,SE,FT,Data Analyst,78000.0,USD,78000.0,US,100.0,US,M
7878,2023,EN,FT,AI Programmer,149204.19774878485,INR,60207.0,IN,0.0,IN,S
7879,2023,SE,FT,Data Scientist,185900.0,USD,185900.0,US,0.0,US,M
7880,2023,SE,FT,Data Scientist,129300.0,USD,129300.0,US,0.0,US,M
7881,2023,EX,FT,Data Lead,250000.0,USD,250000.0,US,0.0,US,M
7882,2023,EX,FT,Data Lead,222000.0,USD,222000.0,US,0.0,US,M
7883,2023,SE,FT,Data Product Manager,145000.0,USD,145000.0,US,0.0,US,M
7884,2023,SE,FT,Data Product Manager,120000.0,USD,120000.0,US,0.0,US,M
7885,2023,SE,FT,Data Analyst,150000.0,USD,150000.0,US,100.0,US,M
7886,2023,SE,FT,Data Analyst,120000.0,USD,120000.0,US,100.0,US,M
7887,2023,MI,FT,Decision Scientist,204500.0,USD,204500.0,US,0.0,US,M
7888,2023,MI,FT,Decision Scientist,142200.0,USD,142200.0,US,0.0,US,M
7889,2023,SE,FT,Data Scientist,297000.0,USD,297000.0,US,0.0,US,M
7890,2023,SE,FT,Data Scientist,138000.0,USD,138000.0,US,0.0,US,M
7891,2023,MI,FT,Data Analyst,147600.0,USD,147600.0,US,0.0,US,M
7892,2023,MI,FT,Data Analyst,106300.0,USD,106300.0,US,0.0,US,M
7893,2023,SE,FT,Data Engineer,247300.0,USD,247300.0,US,0.0,US,M
7894,2023,SE,FT,Data Engineer,139700.0,USD,139700.0,US,0.0,US,M
7895,2023,SE,FT,Data Analyst,83376.0,GBP,102586.0,GB,0.0,GB,M
7896,2023,SE,FT,Data Analyst,65004.0,GBP,79981.0,GB,0.0,GB,M
7897,2023,SE,FT,Data Science Consultant,131250.0,USD,131250.0,US,0.0,US,M
7898,2023,SE,FT,Data Science Consultant,128100.0,USD,128100.0,US,0.0,US,M
7899,2023,SE,FT,Data Science Consultant,116000.0,USD,116000.0,US,0.0,US,M
7900,2023,SE,FT,Data Science Consultant,90000.0,USD,90000.0,US,0.0,US,M
7901,2023,EX,FT,Data Engineer,174500.0,USD,174500.0,US,100.0,US,M
7902,2023,EX,FT,Data Engineer,113000.0,USD,113000.0,US,100.0,US,M
7903,2023,EN,FT,Financial Data Analyst,56500.0,USD,56500.0,US,50.0,US,L
7904,2023,SE,FT,AI Engineer,36000.0,EUR,38868.0,RO,0.0,RO,M
7905,2023,SE,FT,Data Scientist,227000.0,USD,227000.0,US,100.0,US,M
7906,2023,SE,FT,Data Scientist,185000.0,USD,185000.0,US,100.0,US,M
7907,2023,MI,FT,Machine Learning Engineer,230000.0,USD,230000.0,US,0.0,US,M
7908,2023,MI,FT,Machine Learning Engineer,160000.0,USD,160000.0,US,0.0,US,M
7909,2023,SE,FT,Data Engineer,185000.0,USD,185000.0,US,100.0,US,M
7910,2023,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100.0,US,M
7911,2023,SE,FT,Data Engineer,138300.0,USD,138300.0,US,0.0,US,M
7912,2023,SE,FT,Data Engineer,110700.0,USD,110700.0,US,0.0,US,M
7913,2023,SE,FT,Business Intelligence Engineer,185000.0,USD,185000.0,US,0.0,US,L
7914,2023,SE,FT,Business Intelligence Engineer,79600.0,USD,79600.0,US,0.0,US,L
7915,2023,SE,FT,Data Scientist,208500.0,USD,208500.0,US,0.0,US,M
7916,2023,SE,FT,Data Scientist,165000.0,USD,165000.0,US,0.0,US,M
7917,2023,SE,FT,Data Analyst,100000.0,USD,100000.0,US,0.0,US,M
7918,2023,SE,FT,Data Analyst,75000.0,USD,75000.0,US,0.0,US,M
7919,2023,SE,FT,Data Architect,185000.0,USD,185000.0,US,0.0,US,M
7920,2023,SE,FT,Data Architect,150000.0,USD,150000.0,US,0.0,US,M
7921,2023,SE,FT,Data Scientist,45000.0,EUR,48585.0,ES,0.0,ES,M
7922,2023,SE,FT,Data Scientist,36000.0,EUR,38868.0,ES,0.0,ES,M
7923,2023,SE,FT,Data Scientist,137500.0,USD,137500.0,US,0.0,US,M
7924,2023,SE,FT,Data Scientist,81500.0,USD,81500.0,US,0.0,US,M
7925,2023,SE,FT,Business Intelligence Analyst,130000.0,USD,130000.0,US,0.0,US,M
7926,2023,SE,FT,Business Intelligence Analyst,80000.0,USD,80000.0,US,0.0,US,M
7927,2023,SE,FT,Applied Scientist,230000.0,USD,230000.0,US,100.0,US,M
7928,2023,SE,FT,Applied Scientist,196000.0,USD,196000.0,US,100.0,US,M
7929,2023,SE,FT,Business Intelligence Engineer,202800.0,USD,202800.0,US,0.0,US,L
7930,2023,SE,FT,Business Intelligence Engineer,104300.0,USD,104300.0,US,0.0,US,L
7931,2023,SE,FT,Applied Scientist,216000.0,USD,216000.0,US,100.0,US,M
7932,2023,SE,FT,Applied Scientist,184000.0,USD,184000.0,US,100.0,US,M
7933,2023,SE,FT,Data Engineer,212175.0,USD,212175.0,US,100.0,US,M
7934,2023,SE,FT,Data Engineer,156000.0,USD,156000.0,US,100.0,US,M
7935,2023,SE,FT,Data Engineer,184000.0,USD,184000.0,US,0.0,US,M
7936,2023,SE,FT,Data Engineer,123000.0,USD,123000.0,US,0.0,US,M
7937,2023,MI,FT,Data Analyst,111151.0,USD,111151.0,US,100.0,US,M
7938,2023,MI,FT,Data Analyst,66691.0,USD,66691.0,US,100.0,US,M
7939,2023,SE,FT,Data Scientist,190000.0,USD,190000.0,US,0.0,US,M
7940,2023,SE,FT,Data Scientist,138700.0,USD,138700.0,US,0.0,US,M
7941,2023,SE,FT,Data Analyst,95040.0,USD,95040.0,US,100.0,US,M
7942,2023,SE,FT,Data Analyst,59400.0,USD,59400.0,US,100.0,US,M
7943,2023,SE,FT,Machine Learning Engineer,197802.0,USD,197802.0,US,100.0,US,M
7944,2023,SE,FT,Machine Learning Engineer,156453.0,USD,156453.0,US,100.0,US,M
7945,2023,SE,FT,Data Scientist,308000.0,USD,308000.0,US,0.0,US,M
7946,2023,SE,FT,Data Scientist,144000.0,USD,144000.0,US,0.0,US,M
7947,2023,SE,FT,Data Quality Analyst,172000.0,USD,172000.0,US,0.0,US,M
7948,2023,SE,FT,Data Quality Analyst,140000.0,USD,140000.0,US,0.0,US,M
7949,2023,MI,FT,Data Engineer,73000.0,GBP,89819.0,GB,0.0,GB,M
7950,2023,MI,FT,Data Engineer,59000.0,GBP,72593.0,GB,0.0,GB,M
7951,2023,SE,FT,Data Architect,185000.0,USD,185000.0,US,0.0,US,M
7952,2023,SE,FT,Data Architect,150000.0,USD,150000.0,US,0.0,US,M
7953,2023,MI,FT,Data Engineer,154000.0,USD,154000.0,US,0.0,US,M
7954,2023,MI,FT,Data Engineer,103000.0,USD,103000.0,US,0.0,US,M
7955,2023,SE,FT,Data Engineer,180000.0,USD,180000.0,US,100.0,US,M
7956,2023,SE,FT,Data Engineer,122400.0,USD,122400.0,US,100.0,US,M
7957,2023,MI,FT,Research Analyst,80000.0,USD,80000.0,US,0.0,US,M
7958,2023,MI,FT,Research Analyst,70000.0,USD,70000.0,US,0.0,US,M
7959,2023,SE,FT,Data Analyst,120000.0,USD,120000.0,US,0.0,US,M
7960,2023,SE,FT,Data Analyst,90000.0,USD,90000.0,US,0.0,US,M
7961,2023,SE,FT,Data Engineer,227500.0,USD,227500.0,US,100.0,US,M
7962,2023,SE,FT,Data Engineer,147500.0,USD,147500.0,US,100.0,US,M
7963,2023,MI,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,100.0,US,M
7964,2023,MI,FT,Machine Learning Engineer,50000.0,USD,50000.0,US,100.0,US,M
7965,2023,MI,FT,Data Engineer,60000.0,GBP,73824.0,GB,0.0,GB,M
7966,2023,MI,FT,Data Engineer,45000.0,GBP,55368.0,GB,0.0,GB,M
7967,2023,SE,FT,Data Science Engineer,220000.0,USD,220000.0,US,100.0,US,M
7968,2023,SE,FT,Data Science Engineer,180000.0,USD,180000.0,US,100.0,US,M
7969,2023,SE,FT,Machine Learning Engineer,331640.0,USD,331640.0,US,0.0,US,M
7970,2023,SE,FT,Machine Learning Engineer,267720.0,USD,267720.0,US,0.0,US,M
7971,2023,MI,FT,Data Engineer,190000.0,USD,190000.0,US,100.0,US,M
7972,2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,100.0,US,M
7973,2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0.0,US,M
7974,2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,0.0,US,M
7975,2023,MI,FT,Data Engineer,150000.0,USD,150000.0,US,100.0,US,M
7976,2023,MI,FT,Data Engineer,50000.0,USD,50000.0,US,100.0,US,M
7977,2023,MI,FT,Analytics Engineer,172200.0,USD,172200.0,US,100.0,US,M
7978,2023,MI,FT,Analytics Engineer,131200.0,USD,131200.0,US,100.0,US,M
7979,2023,SE,FT,Data Strategy Manager,250000.0,USD,250000.0,US,100.0,US,M
7980,2023,SE,FT,Data Strategy Manager,100000.0,USD,100000.0,US,100.0,US,M
7981,2023,SE,FT,Data Engineer,178000.0,USD,178000.0,US,100.0,US,M
7982,2023,SE,FT,Data Engineer,165000.0,USD,165000.0,US,100.0,US,M
7983,2023,SE,FT,Business Intelligence Engineer,202800.0,USD,202800.0,US,0.0,US,L
7984,2023,SE,FT,Business Intelligence Engineer,104300.0,USD,104300.0,US,0.0,US,L
7985,2023,SE,FT,Data Analyst,155000.0,USD,155000.0,US,0.0,US,M
7986,2023,SE,FT,Data Analyst,120000.0,USD,120000.0,US,0.0,US,M
7987,2023,SE,FT,Data Analyst,280000.0,USD,280000.0,US,0.0,US,M
7988,2023,SE,FT,Data Analyst,200000.0,USD,200000.0,US,0.0,US,M
7989,2023,SE,FT,Data Engineer,184000.0,USD,184000.0,US,0.0,US,M
7990,2023,SE,FT,Data Engineer,123000.0,USD,123000.0,US,0.0,US,M
7991,2023,SE,FT,Business Intelligence Engineer,202800.0,USD,202800.0,US,0.0,US,L
7992,2023,SE,FT,Business Intelligence Engineer,104300.0,USD,104300.0,US,0.0,US,L
7993,2023,MI,FT,Data Manager,60000.0,GBP,73824.0,GB,0.0,GB,M
7994,2023,MI,FT,Data Manager,55000.0,GBP,67672.0,GB,0.0,GB,M
7995,2023,SE,FT,Data Scientist,290000.0,USD,290000.0,US,0.0,US,M
7996,2023,SE,FT,Data Scientist,173200.0,USD,173200.0,US,0.0,US,M
